timestamp,open,high,low,close,volume
2026-09-02 11:30:00,76502.0,76738.98,76488.0,76646.1,148.65309
2026-09-02 11:45:00,76646.1,76848.73,76600.0,76828.76,157.25514
2026-09-02 12:00:00,76828.75,76841.9,76677.76,76827.99,175.54655
2026-09-02 12:15:00,76827.99,77049.4,76772.0,76988.5,142.30573
2026-09-02 12:30:00,76988.49,76991.83,76800.0,76822.56,111.15413
2026-09-02 12:45:00,76822.55,76825.18,76611.67,76613.88,152.90808
2026-09-02 13:00:00,76613.87,76881.23,76613.87,76744.02,124.76383
2026-09-02 13:15:00,76744.01,76960.02,76712.0,76881.11,133.32489
2026-09-02 13:30:00,76881.12,77400.56,76625.0,77381.65,310.83286
2026-09-02 13:45:00,77381.66,77443.61,76996.0,77146.0,243.91069
2026-09-02 14:00:00,77146.0,77346.84,77010.24,77346.83,186.45619
2026-09-02 14:15:00,77346.83,77490.0,77232.28,77336.51,149.975
2026-09-02 14:30:00,77336.52,77396.97,77110.0,77324.96,120.66932
2026-09-02 14:45:00,77324.97,77334.2,77066.42,77066.42,98.30028
2026-09-02 15:00:00,77066.42,77182.0,76748.01,76819.99,327.00015
2026-09-02 15:15:00,76819.99,77147.7,76816.87,77039.92,145.66993
2026-09-02 15:30:00,77039.91,77386.0,76994.01,77369.78,197.84436
2026-09-02 15:45:00,77369.78,77372.0,77140.0,77288.98,154.42369
2026-09-02 16:00:00,77288.97,77396.0,77210.0,77356.01,216.1706
2026-09-02 16:15:00,77356.01,77582.0,77332.66,77464.02,605.58493
2026-09-02 16:30:00,77464.03,77567.42,77264.28,77264.28,262.83694
2026-09-02 16:45:00,77264.29,77330.0,77171.5,77171.5,95.33157
2026-09-02 17:00:00,77171.51,77246.0,77066.42,77128.83,151.60676
2026-09-02 17:15:00,77128.83,77162.12,76950.56,77100.0,107.81276
2026-09-02 17:30:00,77099.99,77308.91,77083.76,77308.9,109.94672
2026-09-02 17:45:00,77308.91,77406.0,77308.91,77381.66,95.65535
2026-09-02 18:00:00,77381.65,77442.85,77326.05,77411.84,78.09635
2026-09-02 18:15:00,77411.85,77524.0,77382.0,77447.28,133.99367
2026-09-02 18:30:00,77447.28,77454.78,77298.0,77314.0,119.6648
2026-09-02 18:45:00,77314.01,77413.8,77296.52,77377.76,43.24031
2026-09-02 19:00:00,77377.76,77401.88,77328.0,77391.78,82.12494
2026-09-02 19:15:00,77391.77,77416.0,77168.66,77168.66,61.90845
2026-09-02 19:30:00,77168.66,77249.55,77124.0,77230.12,72.30999
2026-09-02 19:45:00,77230.12,77354.08,77152.0,77341.47,73.07042
2026-09-02 20:00:00,77341.48,77520.0,77287.02,77364.33,92.58268
2026-09-02 20:15:00,77364.34,77464.18,77207.47,77382.36,96.46958
2026-09-02 20:30:00,77382.35,77481.41,77320.0,77369.99,97.47431
2026-09-02 20:45:00,77369.99,77474.62,77300.0,77406.01,95.60869
2026-09-02 21:00:00,77406.0,77406.01,77316.0,77328.0,85.39221
2026-09-02 21:15:00,77328.01,77332.76,77243.0,77283.48,33.60952
2026-09-02 21:30:00,77283.49,77431.78,77242.0,77426.69,60.07534
2026-09-02 21:45:00,77426.68,77426.69,77268.4,77284.0,111.98744
2026-09-02 22:00:00,77284.01,77284.01,77076.0,77158.8,66.49248
2026-09-02 22:15:00,77158.8,77171.51,77023.11,77024.53,43.68101
2026-09-02 22:30:00,77024.52,77157.58,77024.52,77124.28,36.40816
2026-09-02 22:45:00,77124.29,77124.29,77032.76,77034.03,41.61863
2026-09-02 23:00:00,77034.03,77221.82,77007.36,77221.82,81.95771
2026-09-02 23:15:00,77221.82,77221.82,77142.0,77195.08,36.09957
2026-09-02 23:30:00,77195.09,77258.0,77112.28,77145.99,34.39378
2026-09-02 23:45:00,77145.99,77372.62,77145.99,77340.01,40.48417
2026-09-03 00:00:00,77340.01,77394.0,77171.5,77171.51,78.6084
2026-09-03 00:15:00,77171.5,77171.51,77035.87,77035.87,109.10576
2026-09-03 00:30:00,77035.88,77134.37,76980.01,77109.48,85.39067
2026-09-03 00:45:00,77109.48,77138.0,77032.83,77068.01,54.22044
2026-09-03 01:00:00,77068.0,77428.0,76968.0,77417.64,154.98037
2026-09-03 01:15:00,77417.63,77442.86,77288.41,77438.0,137.82744
