timestamp,open,high,low,close,volume
1787277600,75129.23,75197.08,74384.63,74439.74,1716.15486
1787281200,74439.75,74882.24,74247.46,74510.77,1039.80072
1787284800,74510.77,75054.46,74510.77,75026.0,825.51685
1787288400,75026.0,75500.0,74918.79,75472.73,1138.68225
1787292000,75472.73,75753.0,75104.0,75646.21,1382.10073
1787295600,75646.2,76916.95,75620.0,76308.65,3775.56433
1787299200,76308.66,79500.0,76235.76,79258.03,4366.47306
1787302800,79258.02,79363.79,77251.0,77910.71,4167.07817
1787306400,77910.71,78250.0,77621.8,77810.02,1604.18384
1787310000,77810.01,77855.78,76411.38,76722.32,2387.74046
1787313600,76722.31,77477.24,76538.0,77223.66,2680.17653
1787317200,77223.66,77700.0,76243.04,77266.87,2022.51306
1787320800,77266.88,77448.26,76552.74,77384.68,1855.76373
1787324400,77384.69,77871.33,77170.0,77221.98,1316.36575
1787328000,77221.98,77563.53,76784.81,77486.01,1368.21973
1787331600,77486.01,77722.12,77189.95,77392.68,1099.33856
1787335200,77392.69,77550.0,76643.72,77146.0,1247.39698
1787338800,77145.99,77360.0,76856.2,77028.94,1151.33799
1787342400,77028.94,77548.99,76863.56,77520.19,905.49008
1787346000,77520.19,78675.1,77388.0,78505.15,1351.97974
1787349600,78505.14,78760.68,78081.8,78460.14,1022.8221
1787353200,78460.13,78720.0,78100.26,78338.03,821.59664
1787356800,78338.03,78500.0,77683.37,77953.3,822.10615
1787360400,77953.3,78234.0,77816.66,77830.01,612.96043
1787364000,77830.01,78563.83,77791.19,78470.0,965.16893
1787367600,78470.0,78828.15,78372.0,78410.98,734.8031
1787371200,78410.98,78818.0,78207.61,78470.0,738.35305
1787374800,78470.0,78584.0,76500.0,77380.75,3816.352
1787378400,77380.75,77572.16,76985.14,77486.09,838.31259
1787382000,77486.09,77669.28,77220.0,77289.18,634.34953
1787385600,77289.18,77445.6,77037.42,77210.55,870.47609
1787389200,77210.55,77395.04,76851.25,77061.99,1089.30988
1787392800,77062.0,77187.46,76533.87,76976.0,1058.83574
1787396400,76976.01,77204.68,76772.05,77130.02,729.38003
1787400000,77130.01,77387.99,77073.86,77300.27,529.84412
1787403600,77300.27,77362.03,77116.0,77288.62,471.5874
1787407200,77288.62,77305.14,76930.0,77003.62,534.05012
1787410800,77003.62,77100.77,76880.0,76978.83,465.28762
1787414400,76978.83,77547.96,76956.36,77288.01,537.52059
1787418000,77288.01,77369.99,77066.66,77278.01,367.89271
1787421600,77278.01,77360.92,77138.0,77257.86,246.33381
1787425200,77257.87,77469.64,77206.53,77418.25,260.41653
1787428800,77418.26,77467.53,77258.0,77311.69,351.69043
1787432400,77311.69,77311.69,76828.78,76856.01,472.54194
1787436000,76856.0,77155.46,76772.0,76997.76,933.98314
1787439600,76997.77,77126.53,76900.0,77074.93,442.95254
1787443200,77074.94,77359.53,77042.91,77302.65,422.64795
1787446800,77302.65,77400.0,77158.0,77190.29,315.9346
1787450400,77190.29,77232.55,77005.88,77079.46,272.44621
1787454000,77079.46,77136.78,76837.0,76927.87,542.03792
1787457600,76927.87,77036.58,76477.04,76602.0,1142.31377
1787461200,76602.0,76730.99,75545.67,76053.37,2021.52468
1787464800,76053.38,76357.51,75872.89,76096.95,788.44492
1787468400,76096.96,76345.31,75907.82,76007.13,498.42122
1787472000,76007.12,76654.78,75952.09,76486.49,773.49224
1787475600,76486.49,76640.21,76467.0,76549.98,346.37256
1787479200,76549.99,76924.29,76542.0,76790.35,533.71157
1787482800,76790.35,77400.0,76744.94,77311.02,784.82342
1787486400,77311.02,77311.99,76975.63,77206.0,446.59889
1787490000,77206.01,77765.8,77192.21,77487.62,955.92825
1787493600,77487.62,77640.58,76802.0,77186.0,1015.68445
1787497200,77186.0,77336.93,76913.49,77156.13,562.15936
1787500800,77156.14,77475.0,77156.13,77429.88,303.2396
1787504400,77429.87,77443.95,77148.2,77176.41,396.15987
1787508000,77176.41,77415.33,77116.0,77341.98,670.17194
1787511600,77341.99,77487.04,77255.99,77346.01,294.93858
1787515200,77346.0,77460.0,77200.03,77401.6,169.97755
1787518800,77401.59,78052.85,77401.59,77833.23,861.63202
1787522400,77833.23,77979.0,77560.02,77598.88,587.36494
1787526000,77598.87,77829.7,77290.22,77734.0,661.20534
1787529600,77734.0,77742.0,77142.85,77679.5,630.62998
1787533200,77679.51,77717.28,76918.0,76922.1,853.47221
1787536800,76922.11,77545.08,76883.61,77478.69,732.4439
1787540400,77478.7,77532.37,76933.0,76933.02,1447.49069
1787544000,76933.02,77247.12,76670.01,76897.44,1191.36747
1787547600,76897.44,77226.93,76842.72,77149.4,884.51745
1787551200,77149.39,77525.09,77071.0,77464.33,745.9839
1787554800,77464.33,77790.19,77281.68,77307.15,681.33125
1787558400,77307.14,77414.88,76838.0,77041.47,921.46444
1787562000,77041.46,77602.8,77028.0,77554.08,523.00977
1787565600,77554.08,78017.0,77534.09,77617.22,1113.08488
1787569200,77617.23,78600.0,77450.0,78443.65,1324.46087
1787572800,78443.65,79326.48,77982.0,79159.99,1858.84351
1787576400,79159.98,79450.0,77851.9,78597.99,3300.58408
1787580000,78597.99,79841.12,78597.99,79510.92,3230.14333
1787583600,79510.93,80000.0,78824.78,79100.01,3666.17565
1787587200,79100.01,79877.87,78901.1,79047.6,1877.28842
1787590800,79047.61,79198.0,78468.61,78761.14,1637.93002
1787594400,78761.14,79084.22,78718.01,78928.35,783.83103
1787598000,78928.35,79118.42,78600.0,78758.0,1063.06502
1787601600,78757.99,78996.0,78560.0,78932.33,421.20967
1787605200,78932.33,79049.4,78853.43,78984.23,302.47665
1787608800,78984.23,78988.0,78692.0,78740.0,351.77026
1787612400,78740.0,79017.76,78622.13,78992.75,636.71946
1787616000,78992.76,79888.0,78715.63,79739.99,1133.49463
1787619600,79739.99,79985.41,79478.0,79828.0,1067.23419
1787623200,79828.0,81272.62,79742.0,80649.63,3314.90532
1787626800,80649.62,80956.0,80314.31,80488.01,1359.49076
1787630400,80488.01,80608.0,80150.0,80363.73,898.81211
1787634000,80363.74,80821.53,80322.0,80731.9,994.03992
1787637600,80731.9,80923.69,80420.0,80574.09,745.39881
1787641200,80574.09,80819.67,79369.17,79705.79,1307.68383
1787644800,79705.79,80249.0,79622.0,79930.77,788.31559
1787648400,79930.76,79958.0,78888.0,79187.2,1475.2851
1787652000,79187.2,79484.01,78992.0,79309.63,836.94668
1787655600,79309.63,79463.59,79044.18,79117.99,617.29432
1787659200,79118.0,79171.88,78640.0,78980.0,1007.3407
1787662800,78980.01,79222.0,78120.74,78647.99,1734.1222
1787666400,78648.0,79386.94,78531.55,79235.99,1216.06528
1787670000,79236.0,79527.09,79020.04,79502.01,794.08262
1787673600,79502.01,79563.71,79067.72,79156.02,676.1787
1787677200,79156.02,79256.08,78752.06,79240.01,747.28203
1787680800,79240.02,79380.0,79048.44,79128.0,469.50082
1787684400,79128.01,79233.57,78728.35,78925.95,702.86873
1787688000,78925.96,78976.0,78165.27,78206.13,777.55096
1787691600,78206.14,78664.0,77851.0,78570.0,840.88883
1787695200,78569.99,79000.0,78569.99,78889.51,577.33833
1787698800,78889.51,78977.49,78396.88,78539.14,690.39348
1787702400,78539.13,78721.48,78312.0,78631.79,680.65038
1787706000,78631.7,78960.0,78607.29,78815.13,572.39774
1787709600,78815.13,79251.6,78748.56,79108.0,505.52805
1787713200,79108.01,79184.0,78900.0,79088.62,453.50631
1787716800,79088.61,79200.0,78790.68,78826.0,482.93427
1787720400,78826.0,79143.62,78638.0,79085.98,515.23689
1787724000,79085.98,79206.0,78816.0,78947.92,459.3577
1787727600,78947.92,79096.0,78867.0,78925.56,516.24118
1787731200,78925.57,79119.37,78600.0,78707.59,995.42693
1787734800,78707.59,78877.02,78244.83,78444.49,553.36821
1787738400,78444.5,78879.75,78291.09,78727.45,367.28381
1787742000,78727.46,78782.0,78317.0,78487.26,413.44093
1787745600,78487.26,78713.79,77918.25,78319.59,1022.94925
1787749200,78319.58,78554.0,77913.19,78448.66,943.22287
1787752800,78448.66,78603.41,77774.0,77790.48,1051.14695
1787756400,77790.48,78167.26,77632.58,78011.65,712.24119
1787760000,78011.64,78161.73,77858.0,77991.3,600.54786
1787763600,77991.29,78603.0,77991.29,78442.83,585.12324
1787767200,78442.84,78650.26,78280.01,78472.41,337.24489
1787770800,78472.41,78572.0,78292.0,78475.49,466.85134
1787774400,78475.49,78521.7,78200.0,78452.04,322.22426
1787778000,78452.04,78845.06,78392.19,78724.01,428.48439
1787781600,78724.0,78975.85,78554.0,78700.0,931.26213
1787785200,78700.0,79174.12,78654.0,79023.75,697.0881
1787788800,79023.75,79028.49,78690.01,78690.01,527.82725
1787792400,78690.02,79017.99,78546.13,78898.67,520.71745
1787796000,78898.68,78978.0,78704.62,78717.76,429.02181
1787799600,78717.76,78990.0,78643.23,78830.68,357.29079
1787803200,78830.68,78900.0,78684.18,78783.99,181.61392
1787806800,78783.99,78928.0,78600.0,78912.55,297.32854
1787810400,78912.54,78912.55,78604.78,78817.49,399.15003
1787814000,78817.5,79095.99,78754.0,79082.17,345.94116
1787817600,79082.18,80022.0,79048.0,79755.99,1705.62217
1787821200,79756.0,80520.0,79683.09,79986.0,1131.87984
1787824800,79986.0,80158.15,79342.0,79626.0,684.67175
1787828400,79625.99,79766.3,79172.65,79477.67,621.11446
1787832000,79477.66,79596.0,79266.0,79282.31,505.96518
1787835600,79282.31,79568.0,78920.0,79533.15,1143.32188
1787839200,79533.16,80388.0,79354.47,80204.05,1464.1918
1787842800,80204.06,80799.91,80094.0,80302.32,1415.34964
1787846400,80302.32,80624.0,80189.39,80374.0,957.98058
1787850000,80374.0,80848.74,80230.0,80442.46,973.76075
1787853600,80442.47,80442.47,79749.7,80150.69,662.82544
1787857200,80150.69,80294.11,79886.0,79910.19,514.60852
1787860800,79910.19,80120.0,79882.86,80096.0,282.87253
1787864400,80096.0,80184.0,79975.74,80184.0,278.41542
1787868000,80184.0,80432.36,80150.0,80303.21,534.24073
1787871600,80303.21,80393.6,80134.0,80249.58,329.82531
1787875200,80249.59,80705.37,80153.99,80576.0,516.59696
1787878800,80575.99,81478.87,80434.15,80500.38,1463.05089
1787882400,80500.38,80500.38,79723.02,79926.11,1190.20509
1787886000,79926.11,80060.01,79775.61,79810.49,530.69453
1787889600,79810.48,79970.5,79603.81,79643.81,562.86792
1787893200,79643.8,79872.6,79558.11,79686.0,326.58104
1787896800,79686.0,79999.0,79685.99,79904.21,359.1323
1787900400,79904.21,79904.21,79573.36,79660.0,1018.10642
1787904000,79660.0,79840.0,79480.0,79516.78,526.20796
1787907600,79516.77,79516.78,79259.43,79285.19,541.74443
1787911200,79285.19,79571.99,79001.01,79565.89,548.77151
1787914800,79565.9,79770.29,79555.22,79604.13,394.07937
1787918400,79604.12,79727.36,79306.11,79421.05,400.05317
1787922000,79421.04,79635.01,79034.56,79330.75,843.2247
1787925600,79330.34,79706.64,78423.03,79542.44,2930.13002
1787929200,79542.44,79838.73,78312.64,78331.13,1255.01594
1787932800,78331.13,78404.0,76888.0,77788.46,2955.61638
1787936400,77788.45,78131.86,77642.78,77904.0,722.76014
1787940000,77904.0,77935.5,77270.0,77554.0,575.36359
1787943600,77554.0,77797.35,77376.0,77580.03,501.052
1787947200,77580.03,77609.83,77310.24,77407.34,264.10726
1787950800,77407.34,77537.33,77255.69,77364.0,392.38715
1787954400,77364.0,77773.2,77342.0,77758.69,339.14252
1787958000,77758.69,77846.72,77640.74,77845.87,599.54517
1787961600,77845.88,77963.92,77722.0,77733.63,321.80979
1787965200,77733.63,77849.29,77631.28,77794.11,235.06968
1787968800,77794.11,77829.72,77584.53,77671.18,367.62079
1787972400,77671.18,77731.43,77507.16,77507.17,238.89187
1787976000,77507.17,77678.67,77507.17,77648.91,229.90598
1787979600,77648.91,77716.12,77604.06,77632.53,195.32253
1787983200,77632.52,77632.53,77382.37,77466.82,305.02922
1787986800,77466.83,77672.0,77438.01,77626.01,933.89852
1787990400,77626.01,77634.0,77487.73,77633.99,281.67849
1787994000,77634.0,77754.23,77566.01,77650.03,212.52791
1787997600,77650.02,77732.0,77526.0,77635.17,228.16206
1788001200,77635.17,77724.99,77573.32,77584.67,269.60514
1788004800,77584.66,77657.99,77506.63,77583.74,316.37633
1788008400,77583.74,77722.0,77559.45,77704.32,195.58499
1788012000,77704.32,78150.0,77663.83,78014.37,456.42164
1788015600,78014.37,78014.37,77806.9,77865.36,314.87544
1788019200,77865.36,78130.43,77858.29,78027.17,330.48346
1788022800,78027.17,78100.0,77896.0,78100.0,210.10626
1788026400,78099.99,78250.0,78018.02,78158.01,252.93546
1788030000,78158.01,78330.0,78138.87,78182.0,231.34566
1788033600,78181.99,78298.0,78117.95,78129.92,132.29288
1788037200,78129.92,78198.0,78062.0,78161.63,132.03751
1788040800,78161.62,78239.4,78086.0,78228.34,298.22816
1788044400,78228.33,78283.7,78190.0,78230.0,326.0928
1788048000,78230.0,78330.0,78147.17,78179.86,185.20224
1788051600,78179.86,78190.0,77994.02,78081.5,257.05271
1788055200,78081.49,78178.02,78014.74,78106.01,119.64466
1788058800,78106.0,78233.7,78065.99,78144.68,254.40453
1788062400,78144.68,78220.0,77990.0,78109.75,215.53426
1788066000,78109.74,78214.0,78109.74,78127.71,161.29313
1788069600,78127.72,78310.71,78106.07,78280.34,208.68022
1788073200,78280.34,78291.27,78118.0,78118.0,137.5055
1788076800,78118.0,78207.22,78034.0,78074.01,143.67594
1788080400,78074.01,78118.87,77986.0,78000.01,165.26795
1788084000,78000.01,78145.29,77962.49,78145.29,168.30514
1788087600,78145.29,78242.0,78117.11,78166.0,172.04094
1788091200,78165.99,78850.81,78165.99,78785.06,814.10982
1788094800,78785.06,78966.76,78590.14,78860.0,488.8202
1788098400,78860.01,78945.94,78722.0,78783.71,439.32977
1788102000,78783.7,78912.94,78626.0,78823.63,553.82108
1788105600,78823.62,79400.0,78750.0,79337.93,667.56388
1788109200,79337.93,79337.93,78774.85,79021.02,460.72685
1788112800,79021.02,79181.99,78776.0,79036.69,293.7787
1788116400,79036.68,79041.96,78721.98,78856.39,232.19118
1788120000,78856.39,78931.49,78438.23,78597.33,294.2134
1788123600,78597.32,78733.77,78229.82,78653.0,461.41088
1788127200,78653.0,78804.0,78280.0,78422.01,390.42367
1788130800,78422.01,78454.0,77000.0,77682.0,1800.4274
1788134400,77682.0,78185.89,77436.4,77937.04,711.43379
1788138000,77937.03,77993.03,77565.08,77640.94,567.26058
1788141600,77640.93,78000.0,77392.0,77473.99,573.39934
1788145200,77474.0,77872.0,77394.0,77756.71,278.92536
1788148800,77756.7,77769.11,77458.83,77622.28,550.02773
1788152400,77622.29,78156.78,77514.0,78016.0,511.92091
1788156000,78016.01,78156.77,77864.16,78093.87,968.0221
1788159600,78093.88,78322.56,78034.01,78196.01,716.03378
1788163200,78196.01,78521.89,77982.0,78480.8,782.74546
1788166800,78480.79,78802.0,78396.35,78511.03,624.76686
1788170400,78511.03,78732.0,78316.91,78710.01,576.71834
1788174000,78710.02,78710.02,78302.0,78315.43,482.35572
1788177600,78315.43,78543.86,77675.04,77930.39,816.61258
1788181200,77930.4,78282.0,77716.75,77867.39,1083.2716
1788184800,77867.39,78686.94,77746.6,78600.14,1368.66274
1788188400,78601.93,78777.9,78212.3,78580.42,1119.65651
1788192000,78580.43,78884.48,78524.0,78639.57,576.26452
1788195600,78639.57,79019.86,78494.0,78897.36,604.69852
1788199200,78897.35,79212.0,78779.24,79016.0,473.51591
1788202800,79016.01,79250.0,78851.93,78898.06,423.46335
1788206400,78898.06,79172.0,78784.32,78864.72,366.68341
1788210000,78864.73,79071.12,78732.22,78964.32,404.71113
1788213600,78964.33,79015.83,78579.3,78593.15,346.21313
1788217200,78593.15,78593.61,78405.01,78581.29,376.54265
1788220800,78581.3,78900.01,78562.0,78652.0,522.70913
1788224400,78652.0,78797.99,78375.83,78410.62,440.9443
1788228000,78410.62,78457.55,78189.93,78449.99,524.89493
1788231600,78449.99,78874.0,78400.18,78679.01,542.2064
1788235200,78679.01,78915.09,78653.96,78727.11,444.12648
1788238800,78727.11,79220.61,78727.11,79179.99,546.96321
1788242400,79179.99,79179.99,78745.38,78745.39,464.70536
1788246000,78745.39,78806.0,78500.0,78632.37,405.713
1788249600,78632.37,78658.01,77820.0,77883.28,939.11065
1788253200,77883.28,78062.24,77786.18,77915.0,951.34245
1788256800,77915.0,78196.0,77758.69,78029.67,423.94155
1788260400,78029.67,78202.52,77890.0,78098.97,337.44732
1788264000,78098.96,78156.0,77742.01,78004.0,474.45626
1788267600,78004.01,78202.0,77510.0,78071.99,1285.21254
1788271200,78072.0,78424.0,78052.0,78167.99,800.55583
1788274800,78168.0,78169.69,77727.61,77919.06,560.10608
1788278400,77919.07,77976.0,77318.0,77596.01,692.23833
1788282000,77596.01,77721.26,77241.12,77265.79,484.76204
1788285600,77265.79,77319.64,76420.0,77153.9,1485.89835
1788289200,77153.89,77466.55,77112.0,77312.0,445.04268
1788292800,77312.0,77471.9,77236.48,77448.45,266.37627
1788296400,77448.46,77516.3,76920.36,77211.32,414.9871
1788300000,77211.32,77364.01,77030.0,77274.02,335.29844
1788303600,77274.02,77638.18,77218.0,77439.0,341.60079
1788307200,77439.01,77512.0,77132.0,77213.25,352.51719
1788310800,77213.24,77372.0,76718.48,77020.68,661.59711
1788314400,77020.67,77343.74,76948.97,77329.2,437.17945
1788318000,77329.2,77792.0,77314.51,77563.5,618.37453
1788321600,77563.5,77612.84,77294.56,77561.82,299.9271
1788325200,77561.82,77761.93,77438.0,77651.07,341.8285
1788328800,77651.08,77724.0,77462.0,77611.54,397.05137
1788332400,77611.53,77765.99,77473.84,77473.85,515.9071
1788336000,77473.86,77546.0,76746.81,76854.11,705.11459
1788339600,76854.11,77049.4,76484.64,76752.26,1036.05232
1788343200,76752.26,76753.83,76264.0,76680.88,924.89427
1788346800,76680.88,76848.73,76356.0,76828.76,641.75915
1788350400,76828.75,77049.4,76611.67,76613.88,581.91449
1788354000,76613.87,77443.61,76613.87,77146.0,812.83227
1788357600,77146.0,77490.0,77010.24,77066.42,555.40079
1788361200,77066.42,77386.0,76748.01,77288.98,824.93813
1788364800,77288.97,77582.0,77171.5,77171.5,1179.92404
1788368400,77171.51,77406.0,76950.56,77381.66,465.02159
1788372000,77381.65,77524.0,77296.52,77377.76,374.99513
1788375600,77377.76,77416.0,77124.0,77341.47,289.4138
1788379200,77341.48,77520.0,77207.47,77406.01,382.13526
1788382800,77406.0,77431.78,77242.0,77284.0,291.06451
1788386400,77284.01,77284.01,77023.11,77034.03,188.20028
1788390000,77034.03,77372.62,77007.36,77340.01,192.93523
1788393600,77340.01,77394.0,76980.01,77068.01,327.32527
1788397200,77068.0,77546.8,76968.0,77356.7,533.28645
1788400800,77356.69,77900.0,77238.89,77816.01,563.52004
1788404400,77816.02,77880.0,77642.09,77708.0,385.93335
1788408000,77708.01,77833.1,77547.16,77776.0,336.15526
1788411600,77775.99,77829.8,77101.01,77809.91,617.52986
1788415200,77809.91,77856.16,77698.75,77835.19,408.13131
1788418800,77835.2,78183.91,77600.0,77663.15,696.21966
1788422400,77663.14,78066.0,77663.14,77843.34,363.22912
